texts,category,process_time
มันคือเนื้ออบค่ะเนื้อเปื่อยได้มา7ชิ้น 210บาทซึ่งปริมาณไม่แตกต่างกับขนาดเล็ก110ยาทเลนค่ะ,1,0.734138011932373
อ้าวเพิ่งทำไปเมื่ออาทิตย์ก่อน,"The sentiment of the message is ""neutral.""",0.9011111259460449
ออข้าไม่ได้ใจร้ายออข้าไม่มีเงิน,"The sentiment of the message is ""negative.""",1.3432295322418213
# หมอไก่ In Tokyo # Ep.4 ตอนนี้มีแขกรับเชิญสุดพิเศษ คือ คุณแม่ของหมอไก่ นั่นเองค่ะ!! 😍 คุณแม่จะมาบอกเล่าประสบการณ์ตรงที่เคยผ่านการเป็นมะเร็งเต้านมมาแล้ว มาฟังกันค่ะว่าเกิดจากอะไร? และเกี่ยวข้องยังไงกับการใช้ฮอร์โมนรักษาวัยทอง? ใครกำลังอยู่ในช่วงวัยทองห้ามพลาดชมเลยค่ะ 😊,0,0.8831868171691895
ไม่พลาดกับนิสสัน นาวารา สปอร์ตเทคพร้อมโปรโมชั่นที่พิเศษสุดๆ,0,0.940732479095459
งั่มๆ,"The sentiment of the message ""งั่ม"" is ""neutral.""",1.1082878112792969
ให้กุมีผัวก่อนค่อยเลี้ยง,"The sentiment of the message is ""neutral.""",1.1698651313781738
กูจะเลิกกินสิงห์ทุกอย่างกระทิงแดงก็จะเลิก,2,0.8074097633361816
ธนาธร - ยอดอัลบั้มสูง - ดิจิตอลกาก แม้ว - ยอดอัลบั้มไม่รู้ - แต่ดิจิตอลพุ่งกระชูด ลุง - ค่ายดันจนน่ารำคาญไอซั๊ซ อภิสิทธิ์ - นูกู? #เลือกตั้ง62,"The sentiment of the given message is ""negative.""",1.0370466709136963
น้ำตบโทนี่โมลี่ดีไหมวะ55555555,"The sentiment of the message is ""neutral.""",1.2808659076690674
ถ้าใช้สิทธิ์คนที่สอง 50% คนแรกจ่ายเท่าไหร่คะ,"The sentiment of the message is ""question"".",0.8022458553314209
เส้นข้างรถนึกว่า,"The sentiment of the message ""เส้นข้างรถนึกว่า"" is ""neutral.""",2.5164148807525635
ใช่ครับ,"The sentiment of the message ""ใช่ครับ"" is ""positive"".",0.8898921012878418
ใช้แป้งโชว์ ตลอดเลยจ้า,"The sentiment of the message is ""positive.""",0.8350558280944824
สนใจ Mazda 2 ครับ,"The sentiment of the message is ""neutral.""",1.2187490463256836
ขอวาร์ป,"The sentiment of the message ""ขอวาร์ป"" is ""neutral.""",1.1920230388641357
ไปๆๆวันไหน,"The sentiment of the message ""ไปวันไหน"" is ""question"".",0.9902975559234619
นิสสันนาวารา เอกลักษณ์เฉพาะตัวไม่เหมือนใครสนใจทดลองขับโชว์รูมใกล้บ้าน,0,0.7956328392028809
อยากกินบาบีก้อนนนนน,"The sentiment of the message is ""positive.""",0.8582384586334229
ไปๆๆๆๆๆๆๆกันนะ,"The sentiment of the message ""ไปกันนะ"" is ""positive.""",1.1962854862213135
กุนึกว่าขวดเบียร์ช้างสัส5555,"The sentiment of the message is ""positive.""",0.8966305255889893
เป๊บซี่ที่ไม่มีความเป็นเป๊บซี่อ่ะเหรอ,2,0.902000904083252
Mu x. สีนี้ราคาเท่าไหร,"The sentiment of the message is ""question.""",0.8776938915252686
ครูตีลุงเบยยย,2,1.086592435836792
"ต้องแซวว่าหน้าตาดุดัน แต่ยอดขายไม่ดุตามจริงๆ หลังยอดขายรถกระบะของ Toyota ทุกประเภทพ่ายคู่อริตลอดกาลอย่าง Isuzu กว่า 50,000 คัน ถือเป็นข่าวร้ายต่อเนื่อง เพราะก่อนหน้านี้ Honda ก็ประกาศว่าตัวเองเป็นเบอร์หนึ่งในตลาดรถยนต์นั่งแล้ว #toyota #pickup #โตโยต้า #กระบะ #brandinside https://brandinside.asia/toyota-2nd-pickup-market/",2,0.7356693744659424
ลิป shine on 399 ที่เขียนคิ้ว 299,1,0.7965288162231445
ลองใช้เจ้าผ้าอนามัยคูลลิ่งเฟรชครั้งแรก ไม่เย็นแบบสบายด้วยแต่เย็นแปลกๆอะ ไม่เวิร์คกับเราเหลย ดีแค่ชอบตรงแผ่นกลางวันแต่บ๊างบางเนี่ย,2,0.7208354473114014
ไม่มีค่า,"The sentiment of the message ""ไม่มีค่า"" is ""negative.""",0.9520106315612793
ลุ่มลึกมากโก่งประมูลจนได้สัมปทาน ITV บริหารจนเจ๊ง ฉุยฉายช่วยแล้วช่วยอีก จนบานเบอะ เป็นภาระสำนักงานทรัพย์สิน ต้องขายทิ้งให้แม้ว,2,1.1783857345581055
จานใหญ่จริงๆ😒 ใหญ่แต่จานจริงๆ☹️ #mk,"The sentiment of the message is ""positive.""",1.1033992767333984
อยากกินจ้า,0,0.8724915981292725
1.รองพื้น Loreal True Match ราคา449บาท 2.ดินสอเขียนคิ้ว ราคา 299 บาท 3.ลิปสติก ราคา 399 คะ,1,0.7643256187438965
ลูกค้าสามารถตรวจสอบยอดการใช้บริการก่อนดำเนินการต่อบัตรใหม่สามารถติดต่อที่เบอร์ด้านหลังบัตรเพื่อให้เจ้าหน้าที่ตรวจสอบนะคะ ^^,1,0.6887075901031494
ช่วงเวลานี้ Netflix อย่างเดียวค่า เป็นตัวเลือกที่ดีที่สุดแล้ว,0,0.7809774875640869
คอยพามากินวันหลัง,"The sentiment of the message ""คอยพามากินวันหลัง"" is ""positive.""",1.505275011062622
ผมเเละพรรคอนาคตใหม่โดนโจมตีเเละทำร้ายรอบด้านในเวลานี้จากพวกข่าวปลอมเเละหน่วยปฎิบัติการข่าวสารของฝ่ายตรงข้าม ผมเป็นคนอารมณ์ดีเเละมองโลกในเเง่บวก เลยเอาฮากับมันดีกว่า ไปแก้ข่าวไปก็เสียเวลาเเละทรัพยากรเปล่าๆ อะไรปล่อยได้ก็ปล่อยไปครับ เราเดินหน้าของเราดีกว่า #อนาคตใหม่,0,0.7748651504516602
รักสุขภาพ vs บาบีกอน,"The sentiment of the message ""รักสุขภาพ vs บาบีกอน"" is ""neutral.""",1.2464728355407715
ส่วนผมกำลังคิดว่า หากหน้ากระโปรงรถไม่มีโลโก้โตโยต้า ป่านนี้คงลำบาก,"The sentiment of the given message is ""neutral.""",1.1667802333831787
สายลมแห่งรัก ธรรมมะติดปีก ห่างกันสักพัก คือการหมดรักเนียน จัดเลยไหม,"The sentiment of the given message is ""neutral.""",2.5550384521484375
สยองงงงงงงงงงงงงงงง,2,2.008133888244629
แต่ละเมนู​น่าโดนมากๆๆๆ😋😋😋😋,0,0.820000171661377
วันเกิดกูกินไหมเดี๋ยวซื้อให้กิน,"The sentiment of the message is ""positive.""",2.359992265701294
เห็นด้วย,0,0.8405132293701172
สายการบินแอร์เอเชียแนะนำผู้โดยสารตรวจสอบตารางเที่ยวบินเข้าและออกจากภาคใต้ของประเทศไทยระหว่างวันที่ 3-5 มกราคม อย่างใกล้ชิด เนื่องจากผลกระทบจากพายุ “#ปาบึก” ที่คาดการณ์ว่าจะเคลื่อนตัวเข้าสู่ทางตอนใต้ของประเทศไทยในช่วงวันดังกล่าว,1,0.8016135692596436
มันก็จะน่าทานมากๆ เลยนะคะ ^^,0,0.8431155681610107
ถ้าหลักการคือ ประมุขอยู่ภายใต้รัฐธรรมนูญและอำนาจสูงสุดเป็นของประชาชนจริง การจัดลำดับความสำคัญนี่จะไม่เป็นประเด็นเลยนะ ยังไงก็ต้องยึดเรื่องการเลือกตั้งเป็นหลัก #ประเทศสมมติ,"The sentiment of the given message is ""neutral.""",0.9656298160552979
มีใครจะซื้อยาริสมั้ย,"The sentiment of the message is ""question.""",0.9347741603851318
เป็นเหมือนรถสปอร์ตในราคาที่เอื้อมถึงได้สีรถทันสมัยสุดๆจ้า #ฮอนด้าที่รัก #EnjoyHondaThailand,0,0.8233108520507812
ไปกินบาร์บิกอนครั้งแรก จำได้ว่าหิวน้ำมาก พนง.ก็เดินมาวางเหยือกกะแก้ว อินี่ก็เทน้ำใส่แก้ว และรีบกินทันทีเพราะหิวน้ำมาก กินหมดแก้วก็สงสัยทำไมน้ำมันเค็มๆจังว่ะ พอหันไปมองโต๊ะข้างๆ อ่าวอิเหี้ย นั่นมันน้ำซุป คือแบบทำไมโต๊ะอื่นพนง.เทให้เลย ละโต๊ะฉันเขามาวางเฉยๆอ่ะ #เรื่องมันช่างหน้าอาย,2,0.6921401023864746
"ขออภัยในเหตุการณ์ที่เกิดขึ้นจากใจจริงมา ณ ที่นี้นะคะ แอดมินขอทราบวันที่,เวลาและสาขาที่คุณลูกค้าเข้าใช้บริการเพื่อแจ้งให้ทางหัวหน้างานได้รับทราบค่ะ",1,0.742255687713623
อย่างต่ำสองพันนะรวมทุกอย่างแถมรุ่นถูกสุดด้วย,"The sentiment of the message is ""neutral.""",1.1159358024597168
น้องหงษ์ทองย่ะ😌,"The sentiment of the message ""น้องหงษ์ทองย่ะ"" is ""neutral.""",1.2342445850372314
"จริงเลยครับ >> ขับกระบะมือ 1 คันเกือบล้าน แม่งยามบอกเชิญไปจอดตรงนู้นนนนนน >> ขับแอคคอร์ดมือ 2 คันสามแสน +ป้ายประมูล 15,000 แม่ง ยามโค้งบอกเชิญจอดตรงนี้เลยครับ . เจอมากับตัวเหมือนกัน .",2,0.8322796821594238
แล้วสั่งที่ไหนค่ะ,"The sentiment of the message is ""question.""",1.1999447345733643
สาขาเซ็นทรัลพระราม2ปิดทั้ง2ร้านเหรอคะ *ร้านที่ร่วมกับDaidomon,"The sentiment of the message is ""question.""",0.9751055240631104
แดกช้างเสร็จมาต่อด้วยรี อ้วกมั้ยให้ทาบ,"The sentiment of the given message is ""negative.""",1.2081537246704102
ชุดตอกไข่ยังมีอยู่ไมคะ,"The sentiment of the message is ""question.""",1.6126866340637207
พี่ตุ๊กตาาาา อยากรู้ว่าลิป wet n wild สีbare it all กับลิปbeauty cottage สี17 victory realistic สีคล้ายกันมั้ยอ่าา,"The sentiment of the given message is ""question.""",0.9119277000427246
สำหรับประเทศไทยเปิดตัวรุ่นซุปเปอร์คลับ ย้อนยุคแล้ว..??? แผนการทำตลาดรถฮอนด้าตามหลังค่ายอื่นเยอะมากช่วงนี้,"The sentiment of the given message is ""neutral.""",1.0019893646240234
ไรมึงอีก,2,1.4539663791656494
“การต่อสู้เรื่องสิ่งแวดล้อมคือสงคราม ถ้าคุณไม่ทำสงครามคุณสู้รัฐไม่ได้” พ่อไม้ สุรพันธ์ รุจิไชยวัฒน์ รองหัวหน้าพรรคสามัญชน #สามัญชน พรรคการเมืองที่มีนโยบายสิ่งแวดล้อมเฟี้ยวฟ้าวที่สุดในสามโลก ขอบคุณ #Pepperoni News,0,0.7299003601074219
จัดเลยม๊ะ 🤤,"The sentiment of the message ""จัดเลยม๊ะ"" is ""question"".",1.7438228130340576
ทุกวันนี้พาปู่ไปรักษา ศิริราช ต้องทำรังษีทุกวัน 39 ครั้ง ด้วยโรคมะเร็งต่อมลูกหมาก // ส่วนตัวเองเป็นเนื้องอกมดลูก ต้องผ่าตัดออก แต่ก็ดูแลกันทุกครั้ง 2คนดูแลกันเองค่ะ สู้ๆ กำลังใจสำคัญที่สุด,0,0.9151475429534912
ได้ของขวัญเป็นผลิตภัณฑ์ลอรีเอะใช้ฟรี 1 ปีค่ะ 🤣,0,0.7583968639373779
คนไม่ใช่ก็คงต้องรอต่อไป /// แอดหงส์ทอง,"The sentiment of the given message is ""neutral.""",0.93269944190979
จะกินคุ้มไหมน่ะ555,"The sentiment of the message is ""question.""",1.1054975986480713
#รวยแค่ไหนก็ต้องทำกินนะ “ต๊อด ทายาทธุรกิจเบียร์สิงห์” เป็นพ่อค้าขายก๊วยเตี๋ยวด้วย (คลิป),"The sentiment of the given message is ""neutral.""",0.8425769805908203
อยากกินก๋วยเตี๋ยวคั่วไก่ที่เยาวราช อร่อยสุดๆเลย,0,0.598186731338501
ชอบแป้งทเวลพลัสมากค่ะ ซื้อมา เพื่อนถามแป้งไรว่ะ เอาไปลองทาดู แห่กันไปซื้อตรึม หอม หน้าเนียน ชอบมาก,0,0.6725814342498779
คือแบบจะร้องให้5555 เมื่อก่อนกลับบ้านทางพหลโยธินทุกวันแต่ว่าช่วงนี้เริ่มหมดงบนั่งรถไฟฟ้า เลยเปลี่ยนมานั่งรถตู้ แต่จะกลับไปนั่งรถไฟฟ้าทุกวันเพราะจะถ่ายกับป้ายน้องทุกวันเนย!!!!,"The sentiment of the given message is ""positive.""",0.9505221843719482
คืนนี้อยากได้ Jameson แบบไหน บอกเรามาเดี๋ยวเราจัดให้! #JamesonThailand #TwiceAsSmooth,"The sentiment of the given message is ""question"".",0.9504556655883789
BREAKING NEWS : เป็นที่ยืนยันแล้วครับ ว่าแคนดิเดตนายกรัฐมนตรีของพรรคไทยรักษาชาติ คือ คุณอุบลรัตน์ มหิดล หรือทูลกระหม่อมหญิงอุบลรัตนราชกัญญา สิริวัฒนาพรรณวดี,1,0.644291877746582
อยากได้ลอรีเอะใช้ฟรีตลอดปี🎉🎉🎁,"The sentiment of the message is ""positive.""",1.1382715702056885
อะไรคือแม่เสนอยาริส ซิตี้ ซีวิคแต่ได้มิวเอ็ก ตีดภาพมาที่กูเสนอแจสได้มิราจ บ้าบอ,"The sentiment of the given message is ""negative.""",2.1003565788269043
ซีคอน ศรีนครินทร์หลังปรับปรุงร้านจะมีไหมคะ,"The sentiment of the given message is ""question"".",0.8149921894073486
ราคา 185.- มาสคาร่าที่ออกแบบหัวแปรงมาพิเศษ 💛ช่วยให้ขนตาหนา 💛โดดเด่นสะดุดตา 💛เรียงเส้นสวย อีกทั้งยังกันน้ำสุดๆ _________,0,0.7130966186523438
อยากกิน เมื่อไหร่จะมีรีฟิล,"The sentiment of the message is ""question.""",0.9538357257843018
แคปติวา ราคา 1539000 บาท ค่ะ มีส่วนลด 150000 บาท ค่ะ ดาวน์ 20%=307800 ส่ง 84งวด×18454 บาท ค่ะ,"The sentiment of the given message is ""neutral.""",1.3049461841583252
อยากฟังข่าวดีคราบบ สู้ๆนะครับทุกท่าน,0,0.6479175090789795
กับ platform วงเวียนใหญ่ค่ะ,1,0.7578604221343994
แท็กซี่ไม่ใช่toyotaเนอะ?..,"The sentiment of the message is ""neutral.""",0.8918766975402832
ปัณๆว่างมากวันนี้,"The sentiment of the message ""ปัณว่างมากวันนี้"" is ""neutral.""",1.0259287357330322
555 หาร้านๆ,"The sentiment of the message ""555 หาร้าน"" is ""neutral.""",2.031165361404419
อยากไปนะ,0,0.9909987449645996
มันต้องแบบนี้ครับออกมายอมรับผิดชอบแบบนนี้ ว่าแต่เมื่อไรกอนจะจัดโปรบุฟเฟ่ต์,"The sentiment of the message is ""neutral.""",1.0528533458709717
555555 เอ็นดูแต้ ป่ะ จัดเลย,"The sentiment of the message is ""positive.""",0.7889535427093506
สาขาที่ร่วมรายการมีดังนี้ค่ะ โลตัส หลังสวน ชุมพร (แวลู่) โอเชียน ชุมพร โลตัส ชุมพร ^^,1,0.7408711910247803
ร่างกายต้องการชาบูวว,"The sentiment of the message is ""positive.""",0.9259552955627441
คือถ้าเข้า เนเจอร์ ก้ต้องเข้าอินนิสฟรี ด้วย รักพี่เสียดายน้อง ไปอีก,"The sentiment of the given message is ""positive.""",0.8681917190551758
อยากได้เซตลิปอีทูดี้แล้วอะแต่อีกนาน สั่งใหม่ก็แพง ล้องห้าย,2,0.9454226493835449
เอาจริงๆเมื่อก่อนปีใหม่ก็กินไก่ทอดสลับกันทุกวันก่อนหยุด.... เค้บซี แมคดี เท๊กสัสส 555555555555,"The sentiment of the given message is ""positive.""",1.3010132312774658
กินสเมอนอฟ แล้วมันเบากว่า 285 ที่ตัวเองชงตอนเหงาๆมากอะ,"The sentiment of the message is ""positive.""",1.476407766342163
น่ารักมากๆ จะเอาแบบนี้,0,0.7074573040008545
ภาพมันติดตาไปแย้วว แงๆ,"The sentiment of the message is ""negative.""",1.0274467468261719
โลตัส สาขาพนมสารคาม ยังไม่มีเลยคับ,2,0.7978785037994385
ไปบ๋อ,"The sentiment of the message ""ไปบ๋อ"" is ""neutral.""",1.0608582496643066
ข่าววงในว่าพร้อม!! UCan Limited Edition อีกหนึ่งปรากฏการณ์ของวงการเบียร์ พบกัน 7-11 ทั่วประเทศ #UCanLimitedEdition #ubeer #ucan #beer #Ubeer #Ucan #แดกU #ทีมU #UareCulture #uCulture #OnlyUCanBeU #เป็นตัวของตัวเองดีที่สุด #เบียร์กู #เบียร์ยู #ยูเบียร์ #ยูเบียร์กระป๋อง #ยูเบียร์แคน #มีGU #มีU #beerku #beeru #ubeer #ubeercan #ucan อย่าลืมติดดาวเพจ https://www.facebook.com/UBeerThai/ เพื่อไม่พลาดเรื่องราวและกิจกรรม,0,0.8869502544403076
ไม่ทันล่ะ5555,"The sentiment of the message ""ไม่ทันล่ะ5555"" is ""neutral.""",1.69675874710083
นี่คือรูปกุ้งที่ไปทานในวันนั้น ทั้งเน่า ทั้งเหม็น ทั้งดำ ทั้งหมด3ตัว เสิร์ฟมาแมลงวัน พนักงานก็ไม่สนใจ ต้องการให้ทางเอ็มเค ชี้แจงด้วย,2,0.7868485450744629
นิสสันไทยน่าตามไปด้วย,"The sentiment of the message is ""positive.""",1.0450212955474854
ไอ้คนที่บอกว่าอยากให้คนไทยเลิกสูบบุหรี่น่ะ มีอำนาจอะไรมาสั่งการเราครับ???? คนที่อยากสูบแบบเดิมก็ปล่อยให้สูบไปสิครับ คนที่อยากหันไปสูบเพราะหลีกเลี่ยงสารเสพติด คุณก็ไปห้ามเขาไม่ได้ครับ??? เอาเรื่องทุกวันนี้ก่อน ที่คุณจับพี่ฟลุ๊คแกน่ะ คุณมีอำนาจอะไร มาจับกุมเรื่องบุหรี่ไฟฟ้า??? มันเป็นพรบของศุลกากรณ์ไม่ใช่เหรอ???? แล้วคุณมาเสือกเหี้ยอะไร??? อยากดัง ได้เงิน ได้ผลงาน หรือชื่อเสียงหรืออะไร??????,2,0.7945010662078857
ผมเพิ่งจบคดี,Sentiment: neutral,0.7565908432006836
ทำไงคะ?,"The sentiment of the message ""ทำไงคะ"" is ""question"".",2.6897330284118652
Kulov คับต๋อง,"The sentiment of the message ""kulov คับต๋อง"" is ""neutral.""",1.8698251247406006
เทออออออออออออออออออออออออออ,"The sentiment of the given message is ""neutral.""",1.8255620002746582
เสียดายจุง เหมียวท้องเสีย,2,0.8102974891662598
ไปจั่งได่ละเลิกงานกะปิดแล้ว,"The sentiment of the message is ""neutral.""",1.4298160076141357
เสาร์นี้เลยรอรับเงินวันศุกร์ก่อน,"The sentiment of the message is ""neutral.""",0.9281296730041504
ฝากไปถาม Toyota Motor Thailand ได้มั้ย ว่าเมื่อไหร่จะให้ช่างศูนย์ตั้งไฟใหม่ทั้งประเทศซักทีครับ,"The sentiment of the message is ""question.""",0.8697817325592041
โปรแกรมลีโอเบียร์นักเตะชุดใหญ่ต้องเดินทางไป ชิงแชมปืที่์ชม เด็กยู19โค๊กคัพก็ 16/1 นี้...ไม่มีเวลาและจัดตัวลงนักเตะไม่ได้คิดว่านะ,"The sentiment of the given message is ""neutral.""",0.9577338695526123
สนใจฟอจูนเนอร์ครับ,"The sentiment of the message is ""neutral.""",0.9118564128875732
ชีวิตโดนทำร้าย,2,0.8456127643585205
เดินไปกิน,Sentiment: neutral,0.8435351848602295
"โดยปกติ รถกระบะรุ่นใหม่ๆ ☆โช้คหน้าจะเป็นระบบคอยด์สปริงค์ สามารถเปลี่ยนโช้คสตรัทโหลดได้ ☆ส่วหลังเป็นแหนบ โช้คไม่มีส่วนทำให้สูงหรือต่ำได้ ต้องใช้กล่องโหลด หรือดัดแหนบ ส่วนกระบะรุ่นเก่า ที่หน้เป็นระบบทอร์ชั่นบาร์ สามารรถปรับทอร์ชั่นบาร์ให้ต่ำลงได้ อีกกรณ๊ รถ suv เช่น fortiner mux, pajero เป็นต้น ● หน้าสามารถโหลดด้วยโช้คสตรัทโหลดได้ ●แต่หลังต้องเปลี่ยนสปริงค์โหลด ครับ",1,0.7375655174255371
วันอังคารหน้าไหมหยุด555,"The sentiment of the message is ""neutral.""",0.9554734230041504
อยากกิง,"The sentiment of the message ""อยากกิง"" is ""positive.""",1.4372196197509766
มีที่ไม่เผ็ดบ้างมั้ย แล้วตอบด้วยนะ...,Sentiment: question,0.7531812191009521
ชีพี เบียร์ช้าง ไม่อุปการะเด็กๆเหมือนคิงพาวเวอร์เลย รวยซ่ะเปล่า,2,1.0801517963409424
ขอบคุณมากค๊าา..เดี๋ยวไปทานแล้วจะถ่ายรูปสวยๆมาให้นะคะ ^^,0,0.7894504070281982
ควยที่3เป็นHeinekenครับ,"The sentiment of the message is ""neutral.""",1.0240521430969238
ต้องโดน มะ 555,"The sentiment of the message is ""positive.""",1.4747059345245361
ไปบ่ บัตรส่วนลดอยู่ไหน,"The sentiment of the message is ""question.""",1.0514867305755615
ว่าที่ Honda Brio ใหม่!!! ฮอนด้าเปิดตัวรถต้นแบบ Small RS Concept ในงาน Indonesia International Motor Show (IIMS) 2018 ซึ่งเป็นการเตรียมปรับโฉมรถ City Car ขนาดเล็ก หรือบ้านเราเรียก Eco Car . > ว่าที่ Honda Brio ใหม่ ยกหน้า New Mobilio มาเป็นต้นแบบ ส่วนด้านท้ายมาในลุคสปอร์ต ตามดูกันว่าจะยั่วกระเป๋าเงินคนไทยได้หรือไม่?!,1,0.8608360290527344
แดกทุกอย่างไม่เมา เสือกเมาสปาย5555,"The sentiment of the message is ""negative.""",1.2562742233276367
เบลน285.,"The sentiment of the message ""เบลน285"" is ""neutral.""",1.2031238079071045
เบาๆเนาะเะ5555555กรุบกริบกินเล่น,"The sentiment of the message is ""positive.""",1.1617281436920166
งั้นๆแหละค่ะ,"The sentiment of the message ""งั้นแหละค่ะ"" is ""neutral.""",1.001117467880249
ทำไมกล้ามแน่นเยี่ยงนี้ #ToyotaBuzz #อาร์ตพศุตม์,"The sentiment of the message is ""question.""",1.0605723857879639
เมนูฮิตที่​ทุกคนชอบ ครับ,0,0.816727876663208
วีออสน้ำยามึงสู้มาสด้าไม่ได้หรอกถ้ามึงดันกัน,2,0.9860336780548096
ได้ มึงเลี้ยง โอเค,"The sentiment of the message is ""positive.""",1.1858932971954346
ตามครับ..เพราะใช้ Honda. อยู่..,"The sentiment of the message is ""positive.""",0.8803629875183105
จำได้แระทำไมเมื่อวานแฮงค์จนอ้วก โต๊ะข้างๆ ให้กินเบลน คือกุกินเบลนไม่ได้ ไอสัด,"The sentiment of the given message is ""negative.""",1.2474455833435059
แป้งฝุ่นลอร่ามี่มั้ย.เท่าไหร่,"The sentiment of the message is ""question.""",1.2503201961517334
ซื้อเบอร์เกอร์1แถม1. 55555,"The sentiment of the message is ""positive.""",1.74965238571167
ชิ้นส่วน B. หายไป อยากเอารถ Honda CRV มาเข้าสินเชื่อกับทาง Quick Leasing,"The sentiment of the given message is ""neutral.""",1.1637663841247559
ทำไมเหมือนเพื่อนแท็คว่ามีโปรบุฟเฟ่แล้วอ้ะคะ ตกลงจริงหรือหลอก,"The sentiment of the given message is ""question"".",1.2412998676300049
ช่วยรีวิวหน่อยฮะ,Sentiment: question,0.8633735179901123
โถ่,"The sentiment of the message ""โถ่"" is ""negative.""",1.073023796081543
ก้อนขอขอบพระคุณ คุณกฤษณา ที่ได้แจ้งข้อมูลเข้ามานะครับผม ทั้งนี้ไม่ทราบว่าเข้าใช้บริการที่สาขาและวัน/เวลาใดครับผม,"The sentiment of the given message is ""neutral.""",1.395207405090332
ใช่ๆ ประเสริฐ จาก Accord มาขับ BM เลย,"The sentiment of the message is ""positive.""",1.0686419010162354
สนใจยาริสครั,"The sentiment of the message ""สนใจยาริสครั"" is ""positive.""",1.1940226554870605
กินช้างด้วยมะ,"The sentiment of the message ""กินช้างด้วยมะ"" is ""neutral"".",1.4207763671875
ไม่รุ้ว่าทางมาสด้าคิดได้ไงมาฟ้องผู้บริโภค อือ 84 ล้าน จะทำไห้คนทั้งชาติรับรู้ถึงผลกระทบยอดขาย,2,0.8193366527557373
vaper มากๆไม่ดีครับจากน้ำหนัก 75 ตอนนี้ 85 แล้วครับ,2,0.7550439834594727
อีกันแดดทาตัว Nivea ที่ทำหลอดขาวเหมือน Biore Serum แม่งก็เหมือนแต่หลลอดอะค่ะ เนี้อก็ยังเหนอะๆ ขาวปื้นๆเกลี่ยยากเหมือนเดิม เพิ่มคือกลิ่นน้ำหอมแบบเชยๆ,2,1.031972885131836
ข้าวสวย ค่ะ สั่งทุกครั้งเลยยยยย ไปกินบาบีก้อน ต้องกินกับข้าวค่ะ ถึงจะฟินสุดๆ,0,1.0709505081176758
นึกถึงตอน Juke เปิดตัว..ใหม่ๆก้อตื่นเต้นนะ..พอสักพัก..นิ่งเลย.. ลองไปขับเทสมาแล้ว.. ภายในพลาสติกเรียบๆไม่หวือหวา.. ภายในแคบ อึดอัด เหมือนนั่งในกล่อง เสา C ใหญ่ ..มองช่วงด้านหลังลำบาก แม๊กซ์ติดรถมาไม่สวย ราคาแพงเกินไป..ราคานี้ตัวเลือกเยอะมาก,2,0.7493777275085449
ขอร้องละ ตัวหนังสือถี่จัง,2,0.8261961936950684
"ผิวบอบบางยิ่งต้องดูแลเป็นพิเศษ… ใหม่! กันแดดสูตรอ่อนโยน เนื้อน้ำนม บางเบา เพื่อผิวแพ้ง่าย ANESSA Essence UV Sunscreen Mild Milk SPF 35 PA+++ และ ANESSA Perfect UV Sunscreen Mild Milk SPF 50+ PA++++ ปกป้องได้ทั้งผิวหน้า และผิวกาย ปราศจากสารเติมแต่งทั้ง น้ำหอม แอลกอฮอล์ และพาราเบน เพื่อดูแลผิวบอบบางแพ้ง่ายโดยเฉพาะ หาซื้อได้แล้ววันนี้ที่ Watsons, Boots, EVEANDBOY, Tsuruha, Matsumoto และ Home Fresh Mart #ANESSA #ANESSABeautySuncare #Sunscreen #ANESSAThailand",0,0.9754071235656738
ไปออนิกกัน ออเจ้า💦💦💦💦💦💦 #KUเลิฟ #KuเลิฟSongkranOnyx #Kuเลิฟสงกรานต์ #KULOVMAX7,"The sentiment of the given message is ""positive.""",1.2113733291625977
ใครมองหารถปิคอัพดีไซน์สปอร์ต แนะนำนิสสัน นาวารา สปอร์ตเทค พบกับโปรโมชั่นแรง ๆ ช้าไม่ได้แล้ว,0,0.7032544612884521
Apple Pay ก็ไม่ด้วย,2,0.7932322025299072
ยังไม่ได้ทำอะไรครับ...พอดี เดือน กพ จะขึ้นไป ยโสธร เพราะ แฟนผมทำงานอยู่ ศูนย์ โตโยต้า ยโสธร จะขึ้นไปเดือนละครั้ง เลยคิดว่า จะเข้าศูนย์ตอนนั้นครับ..เด่วเอาเข้าแล้ว จะลงตอบอีกครั้งนะครับ..,"The sentiment of the given message is ""neutral.""",0.9223580360412598
มีผ้าอนามัยสำหรับคุนแม่ตอนคลอดเสดมัยค่ะ,"The sentiment of the message is ""neutral.""",1.0682735443115234
พวกไม่ชัดเจนกับไม่เหลือเนี่ย ส่วนมากชื่อพรรคก็จะเว่อๆหน่อย5555555555,"The sentiment of the given message is ""negative.""",1.1366314888000488
จริงอันนี้เข้าตาสุดๆ อยากดั้ย,0,0.9044787883758545
ขออนุญาตแนะนำเป็น ลอรีเอะ ซูเปอร์ เจนเทิล พลัส อ่อนโยน หมดห่วงเรื่องการระคายเคืองนะค้า ^_^,0,0.7151069641113281
สนใจนะแต่ไม่มีเวลา😈😈😈😈😈,"The sentiment of the message ""สนใจนะแต่ไม่มีเวลา"" is ""neutral.""",1.802121639251709
ก้อนดีใจด้วยนะฮ่าบบบ ^^,0,0.7836935520172119
ชอบนอนมาก นอนได้ทั้งวัน ยิ่งอากาศเย็นซุกอยู่ผ้าห่ม ดูNetflix คือนิดพาน,0,1.00913667678833
