texts,category,process_time
ถูกกกกกก 5555,    positive,0.6232664585113525
ราคาตกสองล้าน ดูตามสเป้คแล้วน่าจะเทียบรุ่น เทียน่าคับ,    Sentiment: neutral,0.9465301036834717
ค่าชุดน่าจะแพงกว่านะเจ้าค่ะ5555,    Sentiment: neutral,0.6243436336517334
ขอทราบรายละเอียดยาริส,    Sentiment: question,0.5066313743591309
นักวิจัยสัมภาษณ์คนที่เชื่อว่าโลกแบน 30 คน เกือบทุกคนบอกว่าเจอแนวคิดนี้มาจาก YouTube,    Sentiment: neutral,0.6542191505432129
ฟันแจ่มใส โรงพยาบาลกรุงเทพภูเก็ต #ทำฟันใช้ประกันสังคมที่กรุงเทพภูเก็ต,    Sentiment: neutral,0.6861531734466553
ไม่ชอบต้ม ชอบปิ้งย่างงง,    Sentiment: negative,0.6301941871643066
ยังไม่เห็น,    Sentiment: neutral,0.6218822002410889
นี้ๆ วันนี้เหนื่อยจัง,    Sentiment: negative,0.515791654586792
บุฟเฟ่บาบีก้อนกันหวา,    Sentiment: neutral,0.6480433940887451
เราก็ใช้ Mazda 3 ปีนี้เข้าปีที่4 ไม่เคยซ่อมเลย มีแต่เอาไปเช็คปีละครั้ง ซื้อที่ออสเตรเลีย,    Sentiment: positive,0.6662688255310059
งดกินลีโอทัั้งจังหวัดมันทำหลายแฟนบอลได้ แฟนบอลก้ทำหลายมึงได้,    Sentiment: negative,0.5790627002716064
“อำนาจไม่เคยเป็นของประชาชน สามัญชนต้องลุกมาทวงคืน” เปิดตัวผู้สมัครสมาชิกสภาผู้แทนราษฎรจังหวัดเลย เขต1 และ เขต3 พรรคสามัญชน จากคนธรรมดาต่อสู้ในหมู่บ้านคัดค้านเหมืองแร่ทองคำ อำเภอวังสะพุง จังหวัดเลย,    negative,0.4932544231414795
มีบริโอ้มั๊ยคับ,    Sentiment: question,0.8735485076904297
ส่วนผสมสำคัญจากธรรมชาติ(Active Ingredient)ของ Smooth E Acne clear Makeup Cleansing Water คือ 1.Mango Steen Extract สารสกัดธรรมชาติจากเปลือกมังคุด มีคุณสมบัติช่วยสลายต้นตอของการเกิดสิว ป้องกันและดูแลปัญหาสิว สิวอุดตัน 2.Centulla Asiatica Extractสารสกัดธรรมชาติจากใบบัวบก มีคุณสมบัติช่วยลดเลือนริ้วรอย รอยดำ รอยแดงจากสิว #สมูทอีคลีนซิ่งวอเตอร์,    Neutral,0.8659806251525879
โฆษณาผ้าอนามัย เอ่อออด่าเค้ามัยอ่ะ มีปัญญาทได้อย่างเค้าป่ะ,    Sentiment: negative,0.6051232814788818
อาจจะแพ้อะไรบางอย่างก็ได้นะครับ ช่วงนี้ควรเลี่ยงเหงื่อ ถ้าคันให้ใช้ประคบเย็นเอา ใช้ถุงเจลเย็น สีฟ้าๆ ที่เอาไว้แช่ในตู้เย็นอะครับ ประคบลดคันได้ ส่วนครีมลองทายูเซอร์รีนโอเมก้าดูก่อน,    neutral,0.601076602935791
นิสสัน. เอ็กเทลมีเปล่า,    Sentiment: question,1.2598755359649658
มีข่าวดีคื ได้เบียร์ยูมา 2ลังฟรีๆ มีใครสนใจมาปารตี้มั้ย,    Sentiment: positive,0.8544282913208008
มาร์คหน้าด้วยเบนเเซคก็แล้ว bk ก็แล้ว ล่าสุดเอาการ์นิเย่ sleeping yogurt มาทาทับอสักพักแสบหน้าเลยต้องเอาสำลีชุบน้ำ…,    Sentiment: negative,0.665022611618042
แฮงค์หวะ บอกแล้วกินเบียร์ช้างบวกอากาศร้อน นี่จะตายแล้ว,    Sentiment: negative,0.7505600452423096
สมเด็จพระเจ้าอยู่หัว เสด็จออก ณ พระที่นั่งอัมพรสถาน พระราชวังดุสิต พระราชทานพระราชวโรกาสให้ นายลง วิซาโล เอกอัครราชทูตราชอาณาจักรกัมพูชาประจำประเทศไทย เฝ้าทูลละอองธุลีพระบาท กราบบังคมทูลลา ในโอกาสพ้นจากตำแหน่งหน้าที่,    Neutral,0.5593998432159424
ผับสนุกๆเปิดแล้วจ้า วันนี้ใครอยากตื๊ดเจอกันได้ที่ #SNOP เย็นนี้!!! โปร #SNOP สุดคุ้ม #เสี่ยสั่งลุย เปิดเหล้าอะไรก็ได้ รับเบลนด์ซิกเพิ่มอีก 6 ขวด วันเกิดรับเบลนด์ซิกฟรี 2 ขวด ส่วนใครที่อยากจองโต๊ะโทรเบอร์นี้เลยจ้า 08 88 88 88 88 / 088 888 8888,    Sentiment: positive,0.9040505886077881
ผมว่ามาสด้าควรจะส่งผู้บริหารไปเรียนพื้นฐานการบริการและจัดการลูกค้ามากกว่านะ,    Sentiment: negative,0.6289653778076172
แกใช้ครับ มิสทีน,    Neutral,0.6032590866088867
ใหม่ คู่แข่ง Prius/Ioniq เผยโฉมแล้วในสหรัฐฯ,    Neutral,0.8581163883209229
การตลาดจัดหนัก โคตรดุ โคตรแน่น‼️ ป้ายยักษ์ บิลบอร์ด รถไฟฟ้า BTS ใต้ดิน สนามบิน รถเมย์ ทูป บูธฯ เอาทุกอย่าง ปี 2018 ว่าปังแค่ไหน ‼️ ติดตามปี 2019 ให้ดี มีให้ว๊าวทุกนาทีแน่นอน 💥🎉 #NEWYEAR #NEWWINKWHITE,    positive,0.657447338104248
จับตาไขมันทรานส์หลังกฎหมายบังคับใช้ 9 ม.ค. สสส. ผนึก 6 องค์กรเครือข่ายนักโภชนาการ-แพทย์ ห่วงพฤติกรรมผู้บริโภคสวิง กินไขมันไม่ยั้ง เครือข่ายลดบริโภคไขมันแนะกินไขมันที่เหมาะสมในแต่ละวัน ไม่เกิน 2-3 ช้อนชาต่อมื้อ https://www.voicetv.co.th/read/_KO9DupO6 #VoiceOnline,    Sentiment: neutral,0.6825230121612549
สิงห์.ช้าง.ลีโอ.แม่โขง.หงส์ทอง.ขาวฯลฯพวกนี้ต้องบริจาคเยอะๆเห็นด้วยครับ,    Sentiment: positive,0.6607215404510498
ได้หมดถ้าสดชื่น...555,    Sentiment: positive,1.4937975406646729
รีโว่ปีไหนล่ะที่งวดล่ะ700ก่าว ไม่มีบัตรเครดิตทำได้ป้าว,    Sentiment: question,0.9864740371704102
ลดน้ำหนักยุ............!!!,    Sentiment: neutral,0.5241787433624268
เห้อ ลำบากใจ,    Sentiment: negative,0.8341541290283203
เมอนอฟป๋องดำแดงไม่เห็นน็อคเลยวะะะะ อัพกิลเว้ยยยย,    Sentiment: neutral,0.6433660984039307
ป่าว อยากกินลีโอ555,    Sentiment: neutral,0.5990452766418457
เครื่องมาสด้า ดีเซลมั้ง,    neutral,0.465240478515625
CX3 แพงไป ... ถ้าราคาถูกกว่านี้น่าจะได้อันดับ 2 ... รถสวยก็จริงแต่แคบและใช้แดชบอร์ดมาสด้า2(ด้านนอกดูแพง ด้านใน look cheap),    Sentiment: negative,0.5819613933563232
"#Neolution จับมือ #SINGHA เปิดตัวศึกอีสปอร์ตสายเลือดไทย ""SINGHA E-Sport Pro League 2018"" #Beartai",    Sentiment: neutral,0.6473779678344727
อยากแดก ใอ่สัส!! งงพ่องอ่า,    Sentiment: negative,0.625901460647583
รำคานคนแดกมาแล้ว,    Sentiment: negative,0.5388834476470947
ไฮเนเก้นท์ ถูกกินแล้วขมคอ,    Sentiment: negative,0.7038252353668213
ว่างวันไหนบอกมา,    Sentiment: neutral,0.6222894191741943
"การโฆษณาสินค้ากับรีวิวสินค้าก็คืออันเดียวกันนะแหละ,,เพราะเป็นการทำให้ผู้บริโภคเชื่อในตัวสินค้าว่าเป็นดั่งที่เขาโฆษณาหรือรีวิวนั่นเอง อย่างที่ญาญ่าโฆษณากานีเย่,,แล้วบอกว่าใช้แล้วขาวใช้แล้วสวย, ถามว่าญาญ่าใช้กานี่เย่มั้ย ก็ไม่ใช้แน่นอน,,เราเป็นอยู้บริโภคต้องรู้เท่าทันสิ่งพวกนี้,,ในเว็บไซต์ของอย.เองก็มีกรอกหมายเลขอย.เพิ่อที่จะได้ตรวจว่าจริงหรือปลอม ,,ส่วนอย.เองก็ต้องเร็วด้วย,,เห็นสินค้าอะไรให้ใหม่ๆก็ต้องรีบเข้าไปตรวจ,,ไม่ใช่ปล่อยให้เนิ่นนานหลายปีแล้วค่อยเข้าไปตรวจ",    Negative,0.9301984310150146
ประชาธิปัตย์' ผุดนโยบายเข้มปราบยาเสพติด ลั่นทำแน่ ถ้าเป็นรัฐบาล,    Sentiment: neutral,0.6311967372894287
โซดา น้ำแข็ง ซีแกรม,    neutral,0.4645681381225586
ขอบคุณคับ😍,    Sentiment: positive,0.7554585933685303
อะไรไม่รู้ รู้แต่ในฉากสไปดี้มีป้าเมย์ ลาบ และเบียร์ช้าง แสดงว่าหนีไม่พ้นยุค 2010 - 2020 แน่ๆ อิอิ,    positive,0.6253750324249268
คู่แข่งเตรียมหนาว! หลุด 'Toyota Corolla 2018' เวอร์ชั่นญี่ปุ่น มีหน้าตาเหมือน Auris ที่เปิดตัวไปก่อนหน้านี้,    Sentiment: neutral,0.942126989364624
เซนเฟสไหมมึง งานเบียร์ช้าง 55555555555555,    Sentiment: positive,0.643024206161499
แสงโสม❤❤,    Neutral,0.6036887168884277
แค้นอีโรงบาลพญาไท 1 เอาแมคโดนัลด์ออกไปทำม้ายยยยยย อยากเปลี่ยนที่อ่านนส.ก็เปลี่ยนไม่ได้ เพราะปกติก็ไปแค่แมค,    Sentiment: negative,0.6359117031097412
ในวงกลมสีแดง คือ ฮอนด้า ซีวิค แฮทแบ็ก #EnjoyHondaThailand,    Sentiment: neutral,0.5999953746795654
พวกคนแก่ชอบขวางโลก,    Sentiment: negative,1.4975192546844482
เด๋วค่อยเลือกละกันน,    Sentiment: neutral,0.8757023811340332
ไหนบอกลดน้ำหนัก🙄🙄,    Sentiment: question,0.8208174705505371
หมดโปรไม่ต้องรออิอิ,    Sentiment: positive,0.5697743892669678
วันนั้นที่เดินกุเหนแล้วที่เซนอ่ะ,    Sentiment: neutral,0.7541911602020264
จัดไห้จ้ะ อาทิตย์นี้,    Sentiment: neutral,0.8495182991027832
อยากลองใช้ K+ ของลาโรชมากๆเลย ไม่รู้จะช่วยสิวอุดตันได้จริงมั้ย,    Sentiment: question,0.8930728435516357
รายชื่อผู้โชคดีกิจกรรม “เช็คตัวเองด่วน ว่าคุณแพ้ Level ไหน??? จาก ลอรีเอะ ซูเปอร์ เจนเทิล พลัส”,    neutral,0.62123703956604
ไรวะ ทวิตไม่จบเลย จะทวิตว่า กินฟูลมูนขวดเดียว มึนหัวชิบ!! รู้สึกจะอ้วก โหวงเหวง อีบ้า คออ่อนในจุดที่ ขวดเดียวก็จะลงไปกองที่พื้น,    Sentiment: negative,0.9693231582641602
วันศุกร์ที่ 9 มีนาคมนี้ เตรียมพบกับ Suyano ดีเจหนุ่มชาวดัตช์ สไตล์ Progressive และ Electro House กับความสามารถอันโดดเด่นในผลงานเพลงเช่น “Switch up” Suyano ได้รับเลือกให้อยู่ในอันดับที่ 29 จากการจัดอันดับโดย Beatport ในสาขา Best Selling Artist in Beatport Bigroom Charts อีกด้วย เตรียมระเบิดความมันส์ ไปกับ Suyano ได้ในวันที่ 9 มีนาคมนี้ ที่ DEMO 20+bring Id. party by CLAP & Bacardi more info please call 088-888-8888 02-2222222 English service 099-999-9999,    Positive,0.5668215751647949
สอบถามหน่อย บัตร MK หมดอายุแล้วแจ้งพนักงานแล้วนะงานบอกว่ารอบริษัทติดต่อกับบัตรใหม่ยังไม่ได้แล้วปัดเก่ายังใช้ได้อยู่หรือเปล่าคะ,    question,0.6286611557006836
เคยถามคอเซนเตอร์ พูดแบบกอนเลย แต่พอไปต่อจริง พนง.บอกทำไม่ได้ ยังไงก็ไม่ได้ เลยไม่ต่อ และงอนกอนถึงทุกวันนี้ แต้มเยอะทำไมไม่ได้ ☹️🙄,    Sentiment: negative,0.606102466583252
ซ้ายตัวเก่าขวาตัวใหม่ ความคิดเห็นส่วนตัวนะคะ คนอื่นอาจใช้แล้วถูกก็ได้ มาเล่าให้ฟังเฉยๆปกติใช้ตัวไหนของSulwhasooไม่ไ…,    Sentiment: neutral,0.7456052303314209
ได้ค่าา ^^,    Sentiment: positive,1.4624578952789307
ผมไม่เคยเจอปัญหานี้เลย ไม่ว่าจะเป็น มิตซู โตโยต้า ฮอนด้า เพราะผมดับเครื่องเวลาเติมน้ำมันทุกครั้ง 😆😆😆,    Sentiment: neutral,0.617729902267456
พรุ่งนี้เลยดีไหม,    Sentiment: question,0.6234440803527832
"หลังจากไปหาข้อมูลการศึกษาแคนดิเดตนายกรัฐมนตรีพรรคต่างๆ มา สรุปได้ประมาณนี้ #ทรงพระสเลนเดอร์ ไทยรักษาชาติ -ทูลกระหม่อมหญิง: ตรี BioChem MIT, โท Public Health UCLA ประชาธิปัตย์ -อภิสิทธิ์: ตรี PPE Oxford, โท เศรษฐศาสตร์ Oxford",    Neutral,0.6183655261993408
เคยบ้าเอ็มเคกับแม่ กินอาทิตย์ละ3-4 วันติด โคตรหนักและโคตรเปลืองงงง,    Sentiment: negative,0.5196456909179688
ค้ะๆ😘,    Sentiment: neutral,0.7333815097808838
ผมเองอยู่บ้านมีรถหลายคันหลายประเภทหลายสีบางวันใช้ 3 คัน รถยนต์นาวารา มอไชค์เคเอสอาร์ จักรยานสองล้อบางครั้งจำไม่ได้ว่าใช้คันไหนบ้างใช้คันไหนเวลาไหน ถามผมจบเลย ตอบผิดว่าผมโกหกเลย,    Sentiment: neutral,0.6160509586334229
เท่าไหย่,    question,1.250424861907959
เผยโฉมหน้าเหล่าไอดอลกลุ่มถัดมา ที่มีโอกาสได้ลองขับนิสสัน มาร์ช ซิตี้คาร์ดีไซน์สวย พกเอาความคล่องตัวมาเต็มร้อย จะไปไหนก็ปราดเปรียว เลี้ยวง่าย ด้วยรัศมีวงเลี้ยวแคบเพียง 4.5 เมตร แถมยังรองรับไลฟ์สไตล์ได้ทุกรูปแบบ ร่วมลองและแชร์ประสบการณ์ฟินๆ กันได้ที่ #NissanCityCar #NissanTH แล้วอย่าพลาดการติดตามเหล่าไอดอลที่จะมาแชร์เรื่องราวดีๆ กับนิสสัน ซิตี้คาร์ กันนะ!,    Positive,0.9429929256439209
ศูนย์ความเป็นเลิศด้านชีววิทยาศาสตร์และเทคโนโลยี (องค์กรมหาชน) ร่วมกับสำนักงานคณะกรรมการ นโยบายวิทยศาสตร์เทคโนโลยีและนวัตกรรมแห่งชาติ และศูนย์วิจัยสุขภาพกรุงเทพ เครือโรงพยาบาลกรุงเทพ จัดสัมมนาเรื่อง “จาก Big Data สู่ AI ไปถึง ROBOT สังคมไทยรู้เท่าทันแค่ไหน” วันที่ 24 พฤศจิกายน 2560 ณ ห้องประชุมเบญจสิริ แกรนด์ บอลรูม ชั้น 5 โรงแรมโนโวเทล สุขุมวิท 20 กรุงเทพฯ,    Neutral,0.9403705596923828
ชู 2 นิ้วให้ตัวเอง 7 วัน 7 จังหวัด ~ 🚩อ 19 ธค. 22.00 น. งานดนตรีในสวน หน้าหอโบราณคดีเพชร บูรณ์อินทราชัย จ. เพชรบูรณ์ 🚩 พ 20 ธค. 20.30 น. Chang Sensory Trails @ Park paragon กทม. 🚩 พฤ 21 ธค. 23.00 งาน Heineken beer ร้าน Day&Night จ. สุราษฏร์ธานี 🚩 ศ 22 ธค. - 19.00 น. งานเลี้ยงพนักงานไทยออยล์ สโมสรไทยออยล์ ศรีราชา จ. ชลบุรี - 23.00 น. ร้านครัว 3 หนุ่ม จ.ชลบุรี 🚩 ส 23 ธค. 23.00 น. ร้าน District 65 จ. พิษณุโลก 🚩 อา 24 ธค. ร่วมงานแต่งงาน @ หัวหิน 🚩 จ 25 ธค. 21.30 น. Chang beer park @ Central จ. อุดรธานี 👧🏻👧🏻👧🏻 แวะมาเจอกัน มาให้กำลังใจกันหน่อยนะคะ ✌🏻✌🏻✌🏻ภาพจาก @au_lalipat,    Sentiment: neutral,0.6319005489349365
ปีละหน 😁 #SinghaPark #Canon #Canon5DMarkIII #5DMarkIII,    Sentiment: neutral,0.6018593311309814
วิธีการรักษาที่ดีที่สุด สำหรับโรคหลอดเลือดสมอง คือการส่งแพทย์ให้ได้รับการรักษาโดยเร็วที่สุด หากมีอาการอย่างนึงอย่างใดตามด้านล่างให้รีบส่งแพทย์โดยเร็วที่สุด #โรงพยาบาลศิครินทร์ #โรคหลอดเลือดสมอง #ศูนย์หลอดเลือดสมองและระบบประสาท #sikarinhospital,    Neutral,0.6696107387542725
ขอถามหน่อยนะค่ะพวกเราไปกินมา4คนตอนคิดว่า299แต่มาจ่ายตังพนักงานบอกว่า1596บาทนะค่ะอยากจะทราบว่าราคาปกติเท่าไหร่ค่ะ,    Sentiment: question,0.8881843090057373
นิสสัน เอ็กซ์เทรล ที่สุดแห่งรถ โปรดีอยากได้ ต้องติดตาม อย่าพลาดนะค่ะ,    Sentiment: positive,1.246422290802002
นี่หรือคู่แข่ง Ford Ranger Raptor!? เผยโฉม 2019 Toyota Tacoma TRD Pro กระบะสายลุยตัวใหม่ มาพร้อมโช้คอัพจาก fox และชุดสน็อกเกิ้ลลุยทะเลทราย,    Sentiment: neutral,0.548499345779419
ฮอนด้า ซีวิค แฮทช์แบ็ก ใหม่คื่อคันที่ 4 จากแถวที่ 5 ตามแนวนอน,    neutral,0.5871317386627197
แพงค่ะอิเหี้ย มาลองอินนิสฟรีกะกุเร้ว พรีเซงเต้อดีงามจากบางเขนไปจนถึงรังสิต,    Sentiment: negative,0.6591043472290039
มาเลยพุงแตกต๊บ,    Sentiment: positive,0.6963896751403809
#คอเหล้าโปรดทราบ ตอนนี้ RED BLACK ตระกูล​ Jonny walker กำลังระบาด #แพทย์เตือนกินถึงตายครับ #ส่วนหนึ่งของเหล้าปลอม 200 ลัง มูลค่ากว่า 10 ล้านบาท พร้อมอุปกรณ์#การผลิต ที่ตำรวจจับได้ที่บ้านเช่าเลขที่ 46/7 หมู่ 6 ต.บางหลวง อ.เมือง ปทุมธานี C.r.กลุ่มใลน์เเจ้งข่าวสารทั่วไทย ดูไว้ เหล้าที่ดื่มกัน มันจริงแค่ใหน!!!!! #เหล้าเถื่อน,    negative,0.6711325645446777
นิสสันโน๊ตสีขาวหรอ,    Sentiment: question,0.7563621997833252
แม่หญิงใช้อายไลน์เนอร์ มิสทีน รุ่น ซุปเปอร์ แบล็ค ฟิคซ์เจ้าค่ะ กรีดตาสวย คมบาดตาพี่หมื่น อยากสวยเหมือนแม่หญิง เบลล่า มาเลยจ้าร่วมเล่นกิจกรรมกันจ้า,    Sentiment: positive,0.6594016551971436
จันทร์ถึงศุกร์จ่ะ,    Sentiment: neutral,0.7965896129608154
อิอิ,    neutral,0.6731948852539062
แลดูว่าอีดอก แท็กเยอะแยะไปหมด55555ไหนใครบอกจะลด,    Sentiment: negative,0.7920730113983154
🤘😎,1,1.328772783279419
"บทพิสูจน์ ""Toyota C-HR"" . จัดเต็มกับการขับขี่ทางไกลและทดสอบสมรรถนะในสนามแข่งช้างอินเตอร์เนชั่นแนลเซอร์กิต . พระเอกดาวรุ่งจะเป็นตัวเด็ดประจำค่ายโตโยต้าหรือไม่??? . ติดตามได้ที่ http://www.autoworldthailand.com/?p=11103 . ฝากกดไลค์ กดแชร์ ด้วยนะครับ . ยังมีข่าวสารความเคลื่อนไหวในแวดวงยานยนต์อีกมากมายว เพียงแค่คลิ๊ก www.autoworldthailand.com #Autoworldthailand #AutoTest #HotNews #Testdrive #Toyota #ToyotaCHR #ทดลองขับ #โตโยต้า",    Sentiment: neutral,0.9267222881317139
"ขอเชิญร่วมงาน ISUZU MU-X DAY ลุ้นรับ!! เครื่องใช้ไฟฟ้า เมื่อลงทะเบียนในงาน ใกล้ชิดแบบสุดๆ กับศิลปินดารานักแสดง <3 จิณณ์ จิณณะ <3 <3 สมเกียรติ บุญชู <3 บริการฟรี!! 1 นวดแผนไทย 2 ดูดวง 3 ทำเล็บ รับส่วนลดทันทีสูงสุด 40,000 บาท เมื่อจองรถ ISUZU Mu-x ภายในงาน *เงื่อนไขเป็นไปตามที่บริษัทกำหนด",    neutral,0.6217787265777588
ใส่ผ้าอนามัยนั่งจนตูดเป็นแผลละอ่ะ โห้ว,    Sentiment: negative,0.5658948421478271
ฝากระโปงหน้าวีออสปี05ไช้กี่เมตรคัฟ,    Sentiment: question,0.5382997989654541
จะเลี้ยงหรอ,    question,0.6905539035797119
Nissan เผยคลิปทีเซอร์ 370Zki รุ่นใหม่ล่าสุด พร้อมเผยโฉมในงาน Chicago Auto Show 2018,    Sentiment: neutral,0.6108791828155518
New Nissan Leaf,    neutral,0.6840636730194092
หมูที่บ้านเยอะเลย,    neutral,0.5549383163452148
เสริมทักษะ. ^^ ต้องรู้ผิดรู้ถูก. ตอนนึ้นานๆกินๆแฮ้ง ลำบากกาย..นานๆที่ สปายสามขวดพอดี ดื่มคนเดียว..หลับ. . ประมาท 25% รึเปล่า.,    Sentiment: neutral,0.9890189170837402
ขนาดไม่ค่อยแข็งแรงนะ ไปไหนมาไหนไม่ค่อยได้ยังรู้ไปหมดทุกอย่าง ไม่รู้ว่าท่านรู้ได้อย่างไรคนยากคนจนจะอดตายหมดแล้วน่ะ #พูดตามที่เค้ากรอกหูมามั้ง คนเราน่ะถ้าไม่ขี้เกียจซะอย่างอยู่กินอย่างพอเพียงทำไมจะอดตาย คนกรุงเทพฯ เห็นเดินตามห้างกินข้าวกินสุกี้ MK กินชาบูปิ้งย่างตามห้างทั้งหลาย ท่าทางก็ไม่ได้ดูว่าร่ำรวยมากมาย ซื้อของกินของใช้ทีนึงเยอะแยะเต็มรถเข็น เงินพอมีก็ไปซื้อหวยหวังรวยกับเลขชุด โอกาสถูกมีเท่าไหร่กัน คนถูกก็อวดลงข่าวตามหน้า นสพ. 18 ล้าน 30 ล้าน ซื้อเป็นชุดแบบนี้ไม่ใช่ราคาถูกๆ หวยกินไปเท่าไหร่แล้ว คนยากจนจริงๆ ก็มีไม่เถียงแต่ถ้ารู้จักประหยัดอดทนพอเพียงก็พออยู่ได้ ส่วนพวกที่บ่นว่ายากจนจะตายอยู่แล้วน่ะ ส่วนมากมันไม่จนจริงๆ กันทุุกคนหรอก ขอว่าให้ข้าฯ ได้ด่า ด่า ด่า เพื่อความสะใจพวกท่านทั้งหลายก็พอ,    Negative,0.5729146003723145
เกิดไม่ทัน ไม่เข้าใจหรอก 55,    Sentiment: neutral,0.6091220378875732
อยากกินหรอ,    Sentiment: question,0.6055910587310791
", please remember, we have a date! #สำหรับน้องๆไทย อังคารที่ 24 เม.ย. และพุธที่ 25 เม.ย. นี้พบกันนะครับ อย่าลืมว่าเวลานัดคือ 1 ชั่วโมงก่อนเวลาสอบสัมภาษณ์นะครับ กรรมการจะมีทีมสอบถามเบื้องต้น ตรวจเอกสาร และถ่ายภาพก่อนการสัุมภาษณ์กับผู้บริหารระดับสูงครับ หลังสอบจะต้องใช้เวลาอีกประมาณไม่เกิน 1 ชั่วโมงเพื่อทำแบบทดสอบด้วย รบกวนเผื่อเวลาไว้ด้วยนะครับ . #สำหรับน้องๆต่างชาติ พบกันวันจันทร์ที่ 23 เม.ย. ครับ #สู้ๆครับBcodeทุกคน #ขอเป็นกำลังใจให้ทุกคนได้รับรหัสC ไปต่อท้าย SB และมาเป็น 50 คนใน SBC X ด้วยกันครับ . #SinghaBizcourse #SBC #SBC10 #sbcXเต็มสิบ #SinghaBizCourseเป็นการฝึกงาน #การฝึกงานที่ได้มากกว่า_คิด #การฝึกงานที่ฝึกให้กล้าปฏิบัติ #SBCX #รุ่น10จัดเต็มทุกX #UareExTraordinary #eXtraordinaryUneedEXtraordinaryX",    Neutral,0.5847668647766113
น่าสนนน,    positive,0.9339020252227783
ขนาดนี้ต้องกินแล้วละ555,    Sentiment: positive,0.6226742267608643
3ce ยังอยู่ไหมคะ,    Sentiment: question,0.5803306102752686
โลตัสกำแพงเพชร ลดมั้ยค่ะ,    Sentiment: question,0.7313177585601807
สาขาไหนบ้าง??,    Sentiment: question,0.8159036636352539
คนหนังเหนียว..แร้งคอย..วิชาแพะ...เยอะมากโดยเฉพาะสาวเบียร์ช้าง,    Sentiment: neutral,0.6540341377258301
เอาผลวิจัย เหี้ยงไส่หน้าแม่ง,    Sentiment: negative,0.535210371017456
โอ้ย ขนลุก กูแพ้285 กินแล้วขนลุกซู่เลยสัสสสส เกลียดรสชาติสุดๆ,    Sentiment: negative,0.6022403240203857
ถ้าเป็นเป็นสัตว์คงเปรียบตัวเองเป็น 'เหี้ย' 🦎เพื่อนชอบถามว่าทำเหี้ยอะไรอยู่ 🦎แฟนเก่าบอกว่าทำไมเหี้ยแบบนี้ 🦎แม่พูดว่าวันๆไม่ทำเหี้ยอะไรเลยนะ เอาเราไปปล่อยคืนสู่ธรรมชาติที #เต้ยเฟรชติวัล2 #เต้ยFreshtival2 #SangSom #ให้เต้ยนำแหน่เด้อ,    Sentiment: negative,0.6234946250915527
จริงครับ ทำผมอึ่งไปเลยตรงที่สธ.ออกมาตอบว่าไม่เป็นความจริง หน้าด้านมาก..!!!!!!!,    Sentiment: negative,0.6378757953643799
ขำ จับบุหรี่ไฟฟ้ายึดรถ,    Sentiment: positive,0.6165246963500977
ข้าไม่กล้าแต่งชุดไทยไปกิน 555,    Sentiment: neutral,0.6772096157073975
สาขา พาสฟอม ลาดหญ้า ไม่ร่วมหรอจ้ะ,    Sentiment: question,0.6494143009185791
น่าไปนะ ว่าไงจร้า,    Sentiment: positive,0.497988224029541
“ช้าง มิวสิค คอนเนคชั่น มิวสิคโทรโพลิส” ยกมหานครดนตรีลงใต้ ชาวสุราษฎร์เตรียมตัวพบกันที่ สนามข้างโรงแรมวังใต้ จังหวัดสุราษฎร์ธานี 17 กุมภาพันธ์ 2561 นี้ ประตูเปิด 17.00 น. #Chang #Musictropolis #MarketPlusOnline,    Sentiment: neutral,0.9288287162780762
ลองๆๆ,    Sentiment: neutral,0.6196615695953369
นอกจากเสื้อแขนยาว กางเกงขายาว หมวก แว่นตากัน หรือพรอพนานาจิตตังแล้ว ครีมกันแดดนี่แหละคือหัวใจสำคัญเลยทีเดียวที่จะช่วยถนอมผิวสวยให้ยาวนานขึ้น และไม่มีอะไรจะดีไปกว่า NIVEA Sun Instant Aura SPF 50 ที่นอกจากจะปกป้องผิวแล้ว ยังมีเนื้อครีมที่ซึมง่าย บางเบา ฟินที่ทุกครั้งที่ใช้ทาระหว่างวัน บอกเลยว่าไม่ขี้เกียจที่จะหยิบครีมกันแดดมาทา เพราะนิเวียร์สามารถลบอคติที่ว่าต้องเหนียวหนึบ น่ารำคาญ ให้หมดสิ้น เห็นแบบนี้แล้วใครจะปันใจจากนิเวียร์ไปได้หล่ะ,    Positive,0.659315824508667
สองชุด,    neutral,0.6620039939880371
พ่อเคยไปหาหมอโรคหัวใจ กลับมาเกือบตาย พี้สะใภ้เอายากลับไปที่รพ ได้คำตอบกลับมาแบบ ชิลๆ ว่า ขอโทษจ่ายยาผิด สาสสส ไม่บอกชื่อรพ นะ ไม่อยากโดนฟ้อง,    Sentiment: negative,0.8451006412506104
ฮอนด้าเอาเรื่อง! หนุ่มใจกล้าที่ขึ้นหลังรถชูป้าย กรณี HR-V เสีย 20 รายการ #ข่าวฮอนด้า #ข่าวยานยนต์ #เว็บรถมือสอง…,    Sentiment: neutral,0.6173746585845947
โอเคก้อน จัดไป,    Sentiment: positive,0.590238094329834
SangSom 6 Red Open 2017 รอบ 64 คน แข่งในระบบ 4 ใน 7 เฟรม เวลา 11.30 น. อรรถพล สุขอร่าม (บอย 168) 'พบ' มนตรี แก้วตา (ต๋อ ลำปาง) วันที่ 22 พฤศจิกายน 2560 New Lampang Snooker Club ลำปาง,    neutral,0.6212282180786133
วาวอร่อยกว่าสปายอีกจิงดิ 😁,    Sentiment: positive,0.914853572845459
