texts,category,process_time
" i think u have more than enough friends now, including me lol",1,0.9714305400848389
Zs.Nagy presents  http://www.nordugrid.org/manuals.html,1,0.7636120319366455
_Layne  hmm.. what`s ur fav movie?? tv shows??,1,0.8368682861328125
 <3 your gonna be the first  twitter ;) cause your amazing lol. come to canada  would do anything to see you perform,0,0.9584305286407471
 Thankfully that face only shows up for photoshoots,2,0.9854717254638672
" Don`t worry, the bizarre will find you",1,0.9692637920379639
 Sorry - I have failed to grasp your meaning,2,0.7219207286834717
"_Walker21 sadly no, I`ll be going to the killumbus show. I really want to but no one wants to drive me there",2,1.1789510250091553
" Morning Lou, I Have some housework to do then im off to Church",1,1.0201895236968994
Extremely happy to see my new track 'The Awakening' featured on Indivibe   http://www.indivibe.com/vibe.php?city=1,0,1.1076481342315674
 hahaha n I`m a do the same for u,0,0.85630202293396
"I love my mom! Happy Mother`s Day, mommies",0,0.8993229866027832
Just Chilling after MCFLY last night! ABSOULUTELY INCREDIBLE! =D i love them!,0,0.9559931755065918
"God, why can`t I be at #asylum? Really. I never get to do anything cool!",2,0.9264001846313477
Just got in a fight and kicked out of the bar. At least I knocked him out. Have a fat lip though.  Pulled another number,1,1.7437560558319092
"working on mothers day slideshow, cake, card, and balloons  she deserves the best!",0,0.9545869827270508
"Early bird gets the worm.  And in my case, birder gets to witness the carnage.",1,0.9756100177764893
_eat_out,1,0.9291341304779053
" Thanks, hope you have a good one",0,0.8055078983306885
" - You too, thanks for completing  Calvin Appreciated",0,0.8410923480987549
"Morning everyone sorry for going early last night had bad news, felt totally ****   Today is a new day",2,0.9563584327697754
"Wow, the new Google icons suck   http://bit.ly/z7JIE",2,0.9302091598510742
 Hahah! That was the best! Thank god for Terry he was laughing so hard. I miss him   I remember racing trucks with him that ...,0,0.9861805438995361
 tell his people to contact my people,1,0.8894693851470947
 KILL IT JASMINE! Haven`t talked to you for ages.,0,0.8625023365020752
got an awesome hair cut todayyyy  it looks so hottt haha doing homework,0,0.7976031303405762
"You`re never alone Just when you think no one cares, you realize that there` always one person you cares for you",0,1.0301246643066406
 someone`s a sweet tooth  i was dying for somethin sweet so i`ve attacked the chock coated tiny teddies all i could find lol,0,0.8760004043579102
my apple-mouse doesn`t work on my shiny red coffee table...,2,0.9143908023834229
" (2) in commentary  , I was with her, was sad, very sad",2,0.8370013236999512
Yet another good weekend with someone. Sigh. Man I like the boy..,0,1.0430257320404053
"about to head to the Strand, goodnight",1,1.0648784637451172
 every day of my life lately.    i feel ya girl <3,0,0.8526031970977783
 hiya! been looking for you1,0,1.0326943397521973
" Aw, that stinks, I`m sorry.",2,0.9085025787353516
Is trying to recover from a broken heart....yet again for the 2nd or 3rd time,2,0.7863216400146484
" ach, probably not... they are labeled as MI-5, which I believe was the name used when they aired on BBC America",1,0.8391079902648926
 Ha! Did she find out? The only thing Google came up with was some database acronym and 'dibbs' on the front seat aka shotgun,1,0.8392596244812012
_witty  yes france/belgium was good  carnt belive how much traffic we hit on the way back,1,0.910402774810791
My comp is being slo w,2,0.9348316192626953
 you didnt send me the text,2,0.9014613628387451
 oh mannn i`m gonna be there tomorroww,0,1.552605390548706
: unfortunately not.  I have to take it to a repair shop or replace it.,2,0.8622088432312012
 : Come to VietNam to make a live Show Miley. there are so much fans love you at Viet Nam,0,0.796128511428833
" 'You guys could have fun in a cardboard box'.. I miss you already, bro.",0,0.9068760871887207
A little twitter mention on SNL,1,1.052274227142334
Josie`s out of surgery. She`s now officially unable to procreate. And She`s way out of it... Poor medicated baby,2,0.9028151035308838
I signed up for an account on a political website so I could post a comment but it isn`t working.,2,0.8804526329040527
_NigerianBoi thanks JT i also enjoyed it i will. r u following me? ill follow u back,0,0.9187302589416504
Me and mum are lost in grangemouth. Utter hilarity! Totally lost,0,0.9636614322662354
 sorry 19/female/atl very lonely,2,0.8310844898223877
"Feeling awful, new medication is making me nauseous",2,0.7596144676208496
 inooo arent they just  i wanna just go down there now an meet kyle again.. im too obsessed its not fair!,0,0.9793367385864258
I need a bear hug  and Im going to camp today!!,0,0.9524154663085938
" If I could, I`d send California sunshine your way.",0,0.8656394481658936
I need a present for my mom.  Could anybody help me ?!,1,0.9250128269195557
" I am in Weirton Julie, way up North at the tippy top! LOL we don`t think southern WV folks like us too much.",1,1.0221149921417236
learning how to use twitter,1,0.922144889831543
bad mood and i dont feel good. too bad no one cares,2,0.8385989665985107
" I love you so much.  Just got into my hiding spot, gonna go check out datalounge",0,0.8469321727752686
 - Try this one  ,1,0.9261860847473145
"  youre diabetic?   so is my dad.  & i might be too, not sure.  are you still allowed to eat sugar throughout the day?",1,0.9468908309936523
I just really want to sleep butmy eyes won`t let me,2,0.8254573345184326
 You should check yourz Rayne.,1,1.0312907695770264
"_66 I haven`t had slip-ons in years, since my checkered days. Matter of fact I only have my torn up all black classics.",1,0.8084838390350342
" Ian and I are going to a matinee tomorrow, or that`s the plan at least...it`s going to be too expensive for 3d at night",1,0.8705823421478271
He will be here in less than hour,1,0.8739058971405029
" I know, but work is so boring. I prefer the  take on life",2,1.0092415809631348
 Gmorning Hermana! Thank you for your testimonial it is wonderful. Posted already.,0,0.919849157333374
 ha. nothing any man does is right on mothers day except for taking kids off mum`s hands for whole day,2,0.8108596801757812
"AHHH - Whatchu talkinÃ¯Â¿Â½ baby?  HAHAHA I canÃ¯Â¿Â½t believe youu:O heh, actually I can. Life is worth taking risks... http://tumblr.com/xs81qy54s",0,0.7907745838165283
 Our raid leader made us run drills to practice switching,1,0.7975142002105713
" And Clang rocks, so you`re using it, right?  Anyways, according to the comments it`s in apple`s gcc too, dunno how public tho",0,1.060011863708496
"Unlike cierra, i look like poop today. Whatevahh, lol.",2,0.92759108543396
Off to enjoy a Hanami picnic at the cherry tree park. Hope the weather stays nice.,0,0.800701379776001
The comp deleted half my apps,2,0.8489699363708496
"In Whin Park on the swings, victory is all mine right now",0,1.0778191089630127
Well it would seem that you can enter nine 0s if you are an Individual without a SSN/ITIN or EIN according to Apple.  Hurray!,0,0.917151927947998
 because its like ten times better than this place xD and its so beautiful and fun  and they have gold coast hot dogs!! xD,0,0.8437762260437012
Whole body is sore from moving hundreds of pieces of luggage last weekend.   Guess I should visit the gym more often,1,0.8323321342468262
 oh you are too kind,0,0.9282844066619873
" yeah, so quick! And I`m using the 5mm addi`s I bought on Sat and it makes it even smoother",0,0.8172826766967773
 I don`t even look at their fabric unless I need polar fleece.   It`s worth the extra $ to go to Needle and Thread.,2,0.84869384765625
Pleeaaasee come out sun,0,0.7823886871337891
"  ummm...last night when I DM`d you, you said it was a 'good' question.",1,0.7703487873077393
" man, I am really sorry",2,0.9339513778686523
watching the jobros live chat .. not live though  haha.,1,0.8175082206726074
wow.. tomorrow and then it`s over. i`ll never see some of those people again. it`s kind of sad.,2,0.9294214248657227
NCAA Baseball Road 2 Omaha: South Carolina just hit a 3-run homerun. Dagger 2 my heart.    Mason 1 - South Carolina 3..,2,0.8052365779876709
" I send messages to greg all the time, no answer  its ok I still love o & a, goog luck with your move to Erie.",1,0.8452472686767578
 the honesty`s to much...........  Sorry couldn`t resist;),0,0.8341517448425293
oh ok i always wondered how that worked. i only have the top of my ear done. i dont think i could get anything else pierced,1,0.8521595001220703
noooooooo...another headache...hopefully not a migraine,2,1.0027401447296143
10.11PM~ todays a drag for me. so bored. im about to get into the romance book so i prob wont be on til the morn  night twitter babes ;),2,0.9502642154693604
"twitter fam, i`m about to hop back on AIM i went ghost on y`all lolz sowwy",0,1.0440115928649902
 i make them good girls go bad,1,0.9422595500946045
Sites that republish my blog`s feed often end up higher than my blog on Google search results,2,0.9577205181121826
Going to have dinner. bbs,1,1.035919427871704
 we can all but hope... georgia is still wide awake and has the hiccups,1,1.6513335704803467
no phone  i knew i should`ve charged it last night. SIGH,2,2.7813711166381836
 quite,1,7.922769784927368
oh yes! Level 40,0,11.962798118591309
my baby`s off on his adventure. 14.5 hours in the car up to Lake Ann Mi. I admit it. I cried a little when the truck pulled out...,2,25.551301956176758
 http://twitpic.com/4uyn9 - I NEED THIS. RIGHT NOW. THIS IS ABSOLUTELY MINDDDD BLOWING  I love this. So much!,0,4.257201433181763
frustrated by my stupid iPhone I need a blackberry!!!!,2,1.2108337879180908
Woo - got a fast mobile broadband connection now,0,0.976707935333252
 But I really want a Sporebat pet.,0,0.953054666519165
I`m still at the mothers day lunch at my uncles house. Having a nice time!,0,1.6056358814239502
 Oh! I ate pizza last night too!  I stupidly feel closer to you somehow!,0,1.118046760559082
" Oh right,sorry,now i get ya,But still 3000 email`s,wow,cool",0,0.955073356628418
? I had great time in Boston. Thanks to my baby girl.   http://plurk.com/p/rplmy,question,0.9529078006744385
 my bad homie,1,0.8438167572021484
  i'm awake whats for breakfast lulu **** on a shingle ha ha ha,0,0.9647586345672607
Good morning everyone,1,0.7736446857452393
" love this one, especially the shoes  anyway, gmn punya acc lookbook ya? http://lookbook.nu/look/92920",0,1.1193962097167969
shake shake shake shake shake it,1,0.9170851707458496
Raining again,1,0.9050023555755615
good morning world,1,0.8008201122283936
i hope that everyone has been having a great week.  let me know if you think im crazy for hating coffee XD.,1,0.8429856300354004
back to br,1,0.9000539779663086
Time to put the weapons on the charger for the night.  Sleep tight,1,0.8711414337158203
Using tiffys computer...it feels different from mine... the touch is different.,1,0.8560450077056885
And ... Happy Mother`s Day to all Moms   You sure are the ? heart of mankind.,0,0.8555715084075928
 Are they both still talking to you then?,question,0.9237008094787598
I want Crimson Gem Saga.  I will just go play RF Guerilla demo repeatedly. I (Mission Failed - YOU DIED) so many times from dicking around,2,0.9484233856201172
 lol that was a great movie,0,1.0924184322357178
will b having my last V tomorow   will have2live off of apples n not caffeine ;( n have2cut down on chocolate bye bye chocy,2,0.817101240158081
I was awoken by loud banging and it continues all day  Good thing I got an early rest last night!,1,0.8264155387878418
 Let`s go!,0,0.9388177394866943
feels really sick.,2,0.9358317852020264
Hecks yeah. Jandy timsamlake is too rawesome!,0,0.9469993114471436
**** internet jus cut me off!  was bout 2 shoot sum guys eye out  ~*~KANDI~*~,2,0.8329935073852539
 u don`t have school today????,question,0.8476099967956543
Not only has it broken but it`s Monday!!Does this mean Monday can be fix`d?  ? http://blip.fm/~5jgio,1,0.9187290668487549
People at work are stressing me out.,2,0.7556889057159424
 rt i have had few hearts the past few days on etsy  boo hoo....totally the same for me too ((((((,2,0.9233343601226807
love it when my sister brags! but she`s too tired too spell bowling right! haha its ok I <3 her!!,0,0.850966215133667
never trust someone else`s battery operated power tools when you`re in a hurry,2,0.8537023067474365
 Lol Your tweets are so funny! I met you in Calgary! You`re awesome  Can`t wait for the next HP movie!,0,0.890007495880127
is off to work ... still 'recovering' from an amazing and beautiful weekend. Have I mentioned how incredible my friends are??,0,0.8298749923706055
 so`s the smell of cigarettes and alcohol... at least *i * like it.,0,0.9490864276885986
All done. No more internship.,1,0.920565128326416
RIP to officer Edwards. May GOD continue to bless his family. What`s up wit cops killing cops. Seen the same thing happen on 'The WIRE'.,1,1.0658864974975586
"Invasion of the Old Ladies has just ended, still have to clean up not going to be able to make it to the tweetup tonight.",2,0.8072829246520996
`s current goal is to lose 10 pounds by next tuesday! 120 here i come   soooo ready for Gatlinburg!,0,0.8377223014831543
my best friends bought something which i really want.,1,0.8955807685852051
" It depends on your goals & how much you want to spend  Cannondale, Specialized and Cervelo are all good brands.",1,0.9930596351623535
On the phone to mum  http://tinyurl.com/otdn9u,1,0.9023802280426025
 me tooo,1,0.8257992267608643
My net died so yeah....  I`m sad now,2,0.9525506496429443
 then am anticipating the next ten days!,0,0.9065430164337158
i dont know why i follow sme of the ppl that i do... they e anoying and boring. * note to self -unfollow peeps on monday morning,2,0.9709360599517822
" yeah, when you start reaching your early-mid-20s",1,0.9589028358459473
getting ready to babysit,1,0.8307979106903076
Bad migrane and need to go to dancing tonight.... Not a good combination,2,0.7895948886871338
"Grinding Skyguard rep. This is less awful than I anticipated. Yet, still awful. Last tabard I need",1,0.9266817569732666
 i dunno if he saw it  happy birthday girl!,1,0.7742300033569336
 I`m looking forward too see and hear you in Norway!! Live fast!,0,0.8443255424499512
 awesome,0,1.0147533416748047
 actually workin from home tonight...  you?,1,0.7499170303344727
 ****! I want to be at the beach in the sun,0,0.910534143447876
OH. I am just so tired.,2,0.812985897064209
"Well, my dog still isn`t at the shelter. I hope someone good has him",1,0.8379232883453369
 Well tell me what fashion tips you need and I`m your woman  hehehe,0,0.9061915874481201
" Hello there, Taylor  I MISS YOU. Its been 2 months </3",2,0.8954980373382568
i wear a lot of white  http://tinyurl.com/dlbltg,1,0.8409826755523682
 Always a good idea.,0,0.759117841720581
  I remember those days. I wasn`t a big fan of Wesley but I really felt for you as a youngster dealing with all that. But you WON!,0,0.9608500003814697
getting nails done!!! how relaxing! benji is only 24 hours away!!!!,0,1.104966640472412
" not here for long hun, head hurts",2,0.7830746173858643
At walmart playing hide and seek.,1,0.9845962524414062
 whatever do you mean?,question,0.9776546955108643
All of a sudden I`m craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head...,0,0.9710540771484375
 That it does  just wish more people would notice it,0,0.9485485553741455
 your test works fine for me  tweetdeck is so cool eh?,0,0.8976197242736816
"Wish you were here, babe",0,0.942171573638916
This morning I rode behind a guy with a bird cage containing a plastic Tyrannosaurus rex attached to his bicycle. I couldn`t get a photo.,0,0.970721960067749
"I love summer, but I oddly don`t want this school year to end.",1,1.152449369430542
 lolz at your modesty...***kix rox***...now all the gals will be lined up at your door,0,1.1687180995941162
"morning, how is everone? sing to me  You tuck me in, Turn out the light, kept me safe and sound at night. (8)",0,0.9095518589019775
i so can`t be bothered working tomorrow!,2,0.8239932060241699
 kittens are cute then they grow up n become CATS,1,0.8268270492553711
 .. Guess ol` Tom has another mission impossible ... some of this is like trying to prove innocence .. I didn`t get hugged,2,0.794715404510498
 Hey I was scared last night at 3:17 because of you... and I had several bad nightmares,2,7.029680252075195
 gawd. People still remember the preggers comment. Hate you!,2,1.0903804302215576
oh no my tweetdeck is malfunctioning :O il have web will its fixd,2,1.5358874797821045
 heeeeey! You abandoned me here on Twitter momma dots?,2,1.2279934883117676
 yeah freakin sucks!!,2,0.9955422878265381
Off the a village May Fayre now.  Bag packed ready to bring back home-made goodies.,0,0.8098263740539551
#followfriday _1001 cuz ive never been added to anyone`s followfriday either  & cuz he`s got a cool picture,0,0.8398973941802979
Sooo tell me how I lost followerzzz,2,0.9519252777099609
 - thanks for the reply. Of course it doesn`t really explain it  I googled it but found no explanation.,2,0.8152353763580322
looking for people,1,1.0481929779052734
wishes that you would see not with your eyes but with your heart.  http://plurk.com/p/sv5bb,0,0.842860221862793
 Awwww   i`ve got some photos of cute bunnies,0,0.9013566970825195
long day and i still have to mow the lawn,2,0.828728199005127
Shoot. Only 12 miles,2,1.1802856922149658
 why has it been so long since i have talked to you let alone seen you?? it makes me sad,2,0.842073917388916
Happy mothers day mom  ?,0,0.7986514568328857
I want cookies for breakfast! Luckily I`m an adult and can do that!,0,0.9272658824920654
Mowing #6. I hate my lawn,2,0.9264569282531738
" you shouldnt have to reset more than once  if it doesn`t work right the first time, something is up",2,0.8342256546020508
 yeah.. I left cause my pc can`t run the client anymore. I had thought I would have a new one by now..,2,0.7678821086883545
Feeling bad for  profile pic,2,0.7734720706939697
CAPONES island in 2 days!!! my summer is just starting...,0,0.7523126602172852
movie then sleep! Today was good day  [{H!--D3ff}],0,0.9506237506866455
Planing on going on a little ride on the mtb on monday  may be in over to the tower...,1,1.1325185298919678
**** fiesta at my house in my mouth  hit me up for the password,0,0.9244346618652344
the live version is so much better  ? http://blip.fm/~79my3,question,0.9326961040496826
 There`s no pause button in the game of life.,1,0.8065085411071777
" that`s black market material right there, my friend!",0,0.8487992286682129
is getting married in Vegas in November by an Elvis impersonator am so happy!!!,0,0.9405443668365479
 tried to join the chat but the site would not let me sign in,2,0.9474160671234131
 where is home??,question,1.076019525527954
singing songs and filming movies  what i do best,0,0.8020875453948975
Their songs make me want to cry..,2,0.8965826034545898
While driving u come across aggressive driving behaviour by another driver. U should... Chase the car 2 tell the driver how to drive,2,0.997788667678833
The Mediteranian Kitchen...oh well can`t get them all right.,2,0.8377604484558105
 what`s wrong?,2,0.8202621936798096
 Wasn`**** totally awesome?  Seeing the rebooted crew was so nice!,0,0.9742043018341064
"_d thats good to know, and I bet he looks just like you.",0,1.009063482284546
_43 HAHHAHAH that really made me laugh out loudd! ahahahahahahahahah your fuunny!!,0,0.8260605335235596
i so wish i could get pregnant!!,0,0.804387092590332
 im trying to fix it.. it doesnt do it  and its 'ahi dios mio' but u did good lol,2,0.9101614952087402
 Hiya! Missed you too! What have you been up to?,0,1.180210828781128
out to play,1,0.8605556488037109
Really sick,2,0.9445669651031494
yay  my `only on sundays` maid came!! the house will be clean again!!!,0,1.2068324089050293
"Thx, Robban  http://www.sk-gaming.com/match/17905",0,1.037142276763916
 thanks JK!!!  Love ya to death,0,0.8045508861541748
Going to Al Ain.  Need to check out one store. Hope i find things that I`m looking for.,1,0.8236527442932129
Geeze- I`m just wondering what is wrong with some people. I either need to go for a run or go to sleep. Tomorrow should be a fun day.,1,0.8345291614532471
So my parents are too busy making me feel like **** to realise that I`ve got worse and need to see a doctor again. No sleep sucks,2,1.0772223472595215
" G`night Jonathan! I tried to stay up, I really did. I can`t wait till ur in my timezone! Will be so much easier then!",0,0.9315106868743896
Prom is so over rated!! Irritated... Going to bed goodnight,2,0.967926025390625
"Look, everyone! I`m a bad boy! I`m ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz",0,0.8192667961120605
_rain i wanna see her hair  hows everyone?,1,0.8602709770202637
 Or FTRH -- For The Ride Home,1,0.7719614505767822
" english screwed up my overall percentage in X, in XII again and probably in adm tests too. **** happens.",2,0.9021432399749756
 i want chinese food really baaad.,0,0.8483357429504395
is downloading songs  http://plurk.com/p/rp8wx,1,0.9412624835968018
" I almost said, 'and grammer no exist either' grunt.  But I stopped myself",2,0.8924651145935059
"_d you`re gonna take good care of that little baby and he`s gonna be a strong boy, that`s for sure",0,0.9567587375640869
 ha! lemme know what you find (tho I suspect it will be a lot of complaints). Have a peaceful night my friend,1,1.466902256011963
seeing shane dawson videos,1,0.9971895217895508
  sad face.,2,0.8016207218170166
Aaaaahhhh.... Friday!!!! but.......     Funeral at 5,1,0.9224650859832764
Already misses ,2,0.9537160396575928
"_laura_LP ok thanks for the help! I hope they respond to me sooner or later, then! thanks!",0,1.030557632446289
  out of commish for a few days in ATL with fam.  Just saw the updates to the .net website... Looks AWESOME!,0,0.896507740020752
" awww that sucks  also, when i finish uni, you should totally have a mini housewarming. yes, work it around my schedule, LOL.",2,0.8897705078125
at famous dave`s with my mom. so hungry.,0,1.060361385345459
 I would vote for you Miley but I live in Ireland  You`ll be fine  Good luck! SlÃ¯Â¿Â½n!(bye in irish ) Sorcha xxxx,0,0.8082668781280518
"home for the nite, sleeping on the pull out bed with Maggie. wishing it was _durden  I got to find a apt",2,0.9372458457946777
"Oh..Summer begins..yay..  The fighting, Crying and stress has started with the kids..It`s only been 3 hrs since they got out.",2,0.8170933723449707
I feel so deflated. No more doggy.,2,0.9330155849456787
 sad about young love coming to an end  They were sooo cute together!,2,0.833319902420044
 Omg really??  I sowwy! I`ll do it again! :-p I was tired when I did that this morning. :-p lol!,0,1.0301144123077393
"owww, back pain  hm, walmart or no? i could get cupcakes~",1,0.9297378063201904
 i can`t believe that you guys are gonna stay just one day here in Rio de Janeiro again,2,0.8819162845611572
Making my boyfriend look different.  He`s  cute no matter what. <3,0,1.0475578308105469
 LOL thx,0,1.040954828262329
is working until 11 tonight  http://plurk.com/p/x2kbv,1,0.9380099773406982
 well there go my peace corps prospects.,2,0.7789084911346436
rmbr the time when we torned for the night in sentosa? I was the only one who didnt have to spit out the ' 3 unknown facts' abt myself,0,1.0984668731689453
" Good idea! I`ll have to remove all the old receipts, tissue paper and other nonsense before I can take a pic",0,0.8400871753692627
"whatever will be, will be",1,0.8375139236450195
Wango tango!!! Good night all,0,0.9168915748596191
 i`m not in the best financial situation myself at the moment. i`m beyond broke. my money is spend as soon as i earn it atm,2,1.1087684631347656
 hello you!  you should totally go to the biggest shopping center in Europe and we can go shopping together   ****,0,0.9894266128540039
Fixing openbox theme a little,1,0.9169602394104004
Selling my laptop for CHEAP if anyone`s interested!  17' Toshiba 1.3gig ram,0,0.8727877140045166
"If recent experience is anything to go by, I fear I might be going off Indian food. This is not good, people. Not good",2,1.0629324913024902
 i wish i wasn`t all  bummed but i kinda am,2,0.869124174118042
 Hey Mitchel when will you be live again? I didn`t get a chance to call you,question,0.8258512020111084
looking at the sunshine out of my office window,0,0.9337098598480225
Back is SORE... should not have done that jump last night,2,0.9404964447021484
 We are working,1,1.1171104907989502
'Brides a la mode' pow wow first thing this morning   This past weekend`s lovely wedding fresh in my mind... pics soon!,0,1.2011253833770752
"Just got my paycheck... April bonus can b deposited 2day the rest, gotta wait til Mon.",0,1.154099941253662
nope no way in to stop  just have to put up wiv it,2,1.1397171020507812
I recommend returning your broken duck toy with the batteis it came with or the person who your giving it to may get mad!!  trust me!,2,1.0932931900024414
" Not so much a substitute as a variation. Ate too much, too. Oof",2,0.9089946746826172
"such beautiful weather.. .why are u sick, baby ?  @ tanapolis",2,1.3328371047973633
 Oui mademoiselle. You can barely turn around these days without bumping into one.,1,1.0257863998413086
Flickr pics Chester Zoo: danwtmoon posted a photo:   'WELCOME' to Chester Zoo by Jockey  http://tinyurl.com/cq7qw8,1,0.8585648536682129
Woke up and watched Jon and Kate plus eight. I tried to pretend like they were still a normail family,1,0.9651122093200684
 your`e a freak,2,0.9107255935668945
 i dont even know now lenaaa  when you going clothes show?,1,0.9716753959655762
_jane yay! buti nagustuhan nyo. isang bar lang enclosed ko sa mail.  to test if matutunaw or hindi. next time uli.,0,0.8090705871582031
Memories,1,1.0579125881195068
 Yep. Nothing to worry about.,0,0.9426975250244141
back to work tomorrow  whose idea was it to go back on a saturday?!? Oh wait... that would be mine. FAIL.,2,0.9862120151519775
" Going to start very small, like $0.10 or $0.50  Then slowly to higher stakes",0,1.185225248336792
 Make a videoblog!,0,0.9360826015472412
reading Evermore by Lynn Viehl.,1,0.9096031188964844
Wow what a storm we just had!!! Now no power,2,1.060208797454834
getting my phone back this week  yeeeewww,0,0.9542043209075928
back from school  daily show was amazing  gonna watch it again later i think xD,0,1.0057318210601807
_breez Yer please do! Have a good day!,0,0.9268367290496826
#musicmonday Epic song. (Y)  ? 'Lights and Sounds' by Yellowcard ~ http://tinyurl.com/db7ppm,0,0.8695085048675537
 hot cuppa coffee made with milk & fortified with Monin`s Irish Coffee syrup! Bliss!,0,0.9220418930053711
right im out of here peeps.. i hope  fixes twitter mobile so i can tweet from the race.. m.twitter has been down for 4 days  #fail,2,0.8000562191009521
"My anticipated meet up with Tapan Parikh is no more  apparently he wont pass by Nairobi, and will head straight from Mombasa",2,1.06315279006958
watching Army Wives and it always makes me cry,2,0.9893050193786621
productive day 1,0,0.8337228298187256
Rest In Peace  ADaM 12 & GLeNN EPPS.... Gone but never forgotten... what a week ...Loud in da air 4 ya,2,1.4005513191223145
 gotta love the summer,0,1.016167163848877
Marking going ok so far A`s and B`s so far - relieved it looks like I have future programmers in class,0,1.1012518405914307
" alas no, it`s just a normal night  monday is quiz night",1,0.7891480922698975
Did anyone go photographing today? I managed to get a few macro shots of some flowers that were blooming,1,1.0660216808319092
_buckley Good morning from sunny London...sounds like an oxymoron but happens to be true of today  Hurrah!,0,0.9339473247528076
 Cool. That`d be fantastic!,0,0.8226141929626465
live on stickam.com/itstyleryo COME CHAT!,1,0.8337080478668213
   But  is right: This is like the Cape Breton coal mines but ++. No lessons learned.,2,0.9282093048095703
" Yes, but I`m quite rusty.  I`m hoping to get back to it and 'tune up' my skills.  Tim plays guitar.  We threaten duets.",0,0.8605222702026367
Hey everybody!  hah this day is cool! just got back from walk with the dog...  OMGosh! Send me the link again please!,0,0.9593296051025391
 srry im not so interesting right now... stayed up til 6am cause my tummy hurt and now im pooped and have to work,2,0.9720535278320312
 me because I might not have enough money for college!!!,2,0.7627935409545898
lol! woow okay its not that big of a deal,1,0.8878810405731201
I love how when I leave my laptop on my bed it creates a nice toasty spot,0,0.9015481472015381
 I mean someone hit a dog with a car. It was just laying there,2,1.086641788482666
 Does it start tomorrow?  I was going to book Sam on that and forgot,1,0.8915574550628662
" salt and vinegar, cheese and onion make your breathe smell lol  ****",2,0.7869625091552734
 You`re welcome. There!  I added you already!,0,0.7827556133270264
"_rose Mornin` !  Missed dance time, so I guess I will have to dance extra hard tomorrow...",0,0.7962055206298828
" Sorry to hear about your dude probs, what is it that`s too much?",2,1.1228077411651611
Discovered that Numpy arrays can hold values of any type.  Useful for manipulating arrays of numbers with uncertainties.,0,0.897296667098999
"maybe i should take up drinking again, feel as if i have a ,massive hangover  still not ,yself today",2,0.8172976970672607
just downloaded the tweet deck....look at my and my saviness,0,1.450819730758667
TODAY FRIDAY: I really hope you will read my messages here and reply to me soon. I could not reach you by phone before you go to work.,1,0.924140453338623
 whatever i know you like it.  HAHAHHAH!,0,0.9589693546295166
oh no! my fun weekend with friends is gone! my mother has made a family weekend of it!  ****,2,0.8315911293029785
Good morning twitterland. Happy Monday,0,0.8360180854797363
Writing reports....,1,1.1860928535461426
thanks timmy.  turns out he has strep and a high fever.,2,0.9929943084716797
" oh, that is very nice!! I will do something nice next week ~ going to Madrid next weekend for few days",0,1.0460364818572998
keeping it chilled.,1,0.8354356288909912
what a beautiful day not to got to my first class,2,0.9435842037200928
 Fabulous. And I didn`t get that pic  Gmail be acting the fool sometimes. Can u DM me it?,0,0.7700657844543457
" yeah, it`s terrible  cockatoos are the hardest to live with, so emotional. good thing he found you, though!!",0,0.9826412200927734
_ that sucks!,2,0.8265161514282227
 yes it does,0,0.9767117500305176
_datti Thanks sankar for ur wishes,0,0.7852966785430908
"I love waking up and thinking it`s a weekday, but then realizing it`s the weekend.",0,0.953362226486206
" sorry bout the cat,",2,0.8069024085998535
 You`re the only person to have joined in  #penilewords,1,1.0219852924346924
Up and washed  I`m clothing myself as I type xD WOOOO,0,0.9198243618011475
 miss u too. I`m still at a club...u know...west coast ****!,0,0.9560575485229492
 love love love pot psycology. My Friday night treat,0,0.7901101112365723
Happy Star Wars Day  May the fourth be with you!,0,0.9298610687255859
 Playing with lighters fire matches and grass,2,0.777484655380249
_art That would be the one.  It`s awesome sauce.,0,0.9073069095611572
"Bucky, my ferret officially has insulinoma  Now on daily prednisone. Had interview with p-doc today, have to go back monday for testing.",2,0.945105791091919
" I`ve never been to Prague, but if i had the money, it`ll be in the 10 first cities I visit",0,0.961632490158081
coffee time,1,0.8273525238037109
" He was creepy for me at first, but I did really grow to like him. I cried like a baby when he and Tosh died.",0,0.7719888687133789
"_ really!? that son of a ****, screw him, ill talk to on msn later k  xox",2,1.0052597522735596
" We didn`t...but we did have to wait a good twenty minutes for one.  Good night, though!",1,0.8063473701477051
 I always hope they will die out but then i see the the old ones and it makes me sad,2,1.0845041275024414
" thanks Alen, it seems that we can only submit community news, is this an error, or must we prove ourselves",1,0.9714634418487549
 don`t follow me. You will ruin my twitter experience,2,0.8011646270751953
Blah to car repairs... almost 600 dollars...   Shopping around for a better deal.,2,0.9401931762695312
Weetabix and Choco milk  Yum!,0,2.9546985626220703
 me too!,0,0.8984038829803467
I`m sad to have lost another person close to me to cancer,2,0.9299168586730957
_me Thanks! Kinda bittersweet though,1,0.9132378101348877
_Nutbar Good morning  how are you? #TwitterTakeover,0,1.0692596435546875
First time to Twitter..,1,0.7863821983337402
Captain Jack is back,0,0.8671116828918457
"_la ben`s dreams make me so saddddddd  i want them to be togetherrr. i swear if this **** gets me bawlinggg, so help me..",2,0.8590643405914307
